u,g,r,i,z,class,redshift,redshift_err
19.15902,17.16973,16.15542,15.70358,15.33399,GALAXY,0.1103526,3.246397e-05
19.4636,19.2797,19.17036,18.99893,18.84921,QSO,1.918989,0.0007072467
18.34765,18.10418,18.20812,18.09688,17.98022,QSO,0.4695088,9.995239e-05
18.39043,17.40295,17.06262,16.79745,16.67861,GALAXY,0.06257273,5.916677e-06
18.07483,16.32094,15.47,15.04895,14.70905,GALAXY,0.02866053,1.399368e-05
18.37304,17.23097,16.61781,16.22826,16.019,GALAXY,0.09214113,1.041572e-05
17.10216,15.05905,14.13495,13.66282,13.29562,GALAXY,0.02867683,1.199727e-05
19.42215,18.2339,17.30891,16.85119,16.57022,GALAXY,0.214707,2.167324e-05
18.97554,17.54747,16.83782,16.45302,16.19468,GALAXY,0.07494593,1.412343e-05
19.57357,17.57739,16.64536,16.20899,15.88037,GALAXY,0.07441354,1.660429e-05
19.3574,18.95751,18.43917,18.03784,17.96262,QSO,0.1991925,1.979787e-05
18.66445,17.45342,16.92968,16.63473,16.41517,GALAXY,0.03210733,1.358122e-05
19.37345,17.45718,16.59681,16.10723,15.65544,GALAXY,0.08490959,1.829366e-05
18.94918,17.50542,16.94128,16.5201,16.32021,GALAXY,0.0754177,7.496399e-06
17.58001,16.42288,16.03136,15.83389,15.7042,GALAXY,0.0138902,8.458697e-06
18.62872,17.34953,16.78024,16.41382,16.20873,GALAXY,0.07130772,1.109946e-05
19.00847,17.92584,17.5046,17.19217,17.04437,GALAXY,0.09755614,7.784921e-06
18.73188,17.00113,16.1717,15.69686,15.3035,GALAXY,0.08505189,1.34187e-05
19.10255,17.92786,17.42189,17.10704,16.91024,GALAXY,0.06887725,8.365809e-06
19.31073,17.81694,16.92795,16.39398,15.92702,GALAXY,0.07628734,1.81071e-05
18.66779,16.49996,15.50244,15.04507,14.68955,GALAXY,0.09644904,1.877836e-05
17.15814,15.90862,15.3829,15.10633,14.8681,GALAXY,0.02808905,9.657634e-06
17.19203,15.37781,14.59334,14.19944,13.91651,GALAXY,0.01326211,7.969728e-06
19.11803,18.20295,17.87028,17.71064,17.51968,GALAXY,0.01322685,6.476974e-06
18.33157,17.10218,16.51201,16.24547,15.97663,GALAXY,0.01337418,9.311517e-06
19.52874,18.24937,17.72803,17.44272,17.16414,GALAXY,0.04164646,1.496289e-05
19.5388,17.73556,16.75238,16.31115,15.95513,GALAXY,0.09741175,2.207705e-05
19.42063,18.35225,17.87017,17.67075,17.43834,GALAXY,0.06811218,8.510634e-06
17.87196,16.77291,16.25084,16.01302,15.81127,GALAXY,0.01347407,7.292707e-06
19.33942,18.0408,17.4511,17.11298,16.91711,GALAXY,0.04090216,4.343862e-05
17.19441,15.64932,14.83584,14.37982,14.01764,GALAXY,0.04268015,1.046467e-05
19.39465,17.98138,17.38003,17.00007,16.81925,GALAXY,0.04177986,1.668235e-05
17.90976,16.48278,15.83185,15.4585,15.1646,GALAXY,0.04258233,1.546699e-05
16.8021,14.89961,14.01902,13.56616,13.2083,GALAXY,0.04217239,1.225851e-05
18.05687,16.15099,15.29943,14.88476,14.54167,GALAXY,0.04052126,1.159901e-05
18.86895,18.75639,18.65558,18.76876,18.72598,QSO,0.9604372,0.0002795285
19.4752,18.99638,18.94798,18.79771,18.7284,QSO,0.6830955,0.0001433428
18.46334,16.45074,15.48366,15.03593,14.64326,GALAXY,0.06534094,1.569145e-05
19.20055,17.91365,17.23176,16.84056,16.57356,GALAXY,0.09815799,1.272976e-05
19.54609,17.67303,16.86501,16.40976,16.10596,GALAXY,0.07660951,3.860686e-05
18.07558,16.37457,15.29636,14.77072,14.40121,GALAXY,0.1261684,8.293408e-06
18.52734,18.35909,18.27802,18.21339,18.04259,QSO,2.082083,0.0004562653
19.58583,18.13402,17.25444,16.76615,16.43574,GALAXY,0.1522341,1.564301e-05
19.46469,17.90794,17.08477,16.65971,16.34277,GALAXY,0.1070648,1.678492e-05
19.56028,18.04858,17.2616,16.8423,16.53896,GALAXY,0.03889658,8.054257e-06
19.34786,17.94782,17.45773,17.15675,17.01674,GALAXY,0.03200962,1.337576e-05
18.78411,18.64478,18.40588,18.28856,18.27839,QSO,1.328756,0.0003961286
19.04027,18.53995,18.24188,17.9947,17.73294,QSO,2.125101,0.0003193246
19.39055,17.80528,17.03641,16.63181,16.32528,GALAXY,0.1456987,1.809456e-05
19.21176,19.21228,19.1194,18.9021,18.76275,QSO,1.993361,0.0002993714
19.47047,17.68613,16.89785,16.5104,16.19079,GALAXY,0.06538603,1.515394e-05
17.43491,15.33282,14.31675,13.83108,13.50692,GALAXY,0.06349928,1.385233e-05
19.44035,16.62028,15.98163,15.66992,14.97892,GALAXY,0.06316139,1.591967e-05
19.57704,17.79578,16.96864,16.57853,16.30837,GALAXY,0.06482409,1.634983e-05
19.51074,17.52934,16.62229,16.19325,15.86897,GALAXY,0.06565567,1.252948e-05
18.46052,16.40501,15.46165,14.9959,14.60198,GALAXY,0.06448284,1.320661e-05
19.39115,17.44289,16.54415,16.073,15.70527,GALAXY,0.06296608,1.700861e-05
18.41308,16.72209,15.9906,15.5635,15.3073,GALAXY,0.06237922,1.091914e-05
19.44048,18.13227,17.52588,17.16524,16.92291,GALAXY,0.1015865,1.040162e-05
18.9661,17.05288,16.14507,15.7142,15.36493,GALAXY,0.06374432,1.346324e-05
19.21924,17.26565,16.37096,15.94528,15.63075,GALAXY,0.06256153,1.329663e-05
16.66558,14.7221,13.8533,13.41182,13.07146,GALAXY,0.02285586,8.749607e-06
19.2333,17.9053,17.34355,16.99351,16.71594,GALAXY,0.04654229,8.016512e-06
19.56763,19.07098,18.98007,18.72692,18.59481,QSO,0.5487748,7.678945e-05
19.11273,17.86962,17.31869,16.98502,16.72176,GALAXY,0.05670227,7.910389e-06
18.51855,16.82681,16.00187,15.59468,15.27425,GALAXY,0.03120679,1.456358e-05
17.42938,16.03901,15.25202,14.80571,14.43682,GALAXY,0.02331967,8.795659e-06
19.31775,17.10578,15.91867,15.37378,14.96871,GALAXY,0.1295765,1.714028e-05
18.56853,16.81719,16.00743,15.58173,15.25736,GALAXY,0.02353285,1.362857e-05
19.17412,17.99009,17.28274,16.68333,16.47959,GALAXY,0.111326,8.293503e-06
19.00963,17.11036,16.10571,15.58185,15.20426,GALAXY,0.08103115,2.217663e-05
19.30884,18.16109,17.55748,17.16687,16.95226,GALAXY,0.0499667,6.706721e-06
19.28701,19.16464,18.78835,18.62141,18.59782,QSO,1.399687,0.0001624841
18.54816,17.45615,17.0611,16.83531,16.64288,GALAXY,0.0306796,5.078482e-06
19.08871,17.92847,17.22475,16.82136,16.57748,GALAXY,0.143167,7.331376e-06
19.48021,18.15735,17.37199,16.96809,16.67091,GALAXY,0.1428332,9.765868e-06
19.00048,17.8955,17.46641,17.11924,16.9407,GALAXY,0.05446872,6.434173e-06
19.56252,18.36809,17.64096,17.22649,16.91931,GALAXY,0.1447954,6.37733e-06
19.40843,19.35584,19.01703,18.94765,18.88773,QSO,1.312163,0.0001746442
19.50237,17.95618,17.42915,17.04658,16.93501,GALAXY,0.07551862,7.526194e-06
19.49857,18.73588,18.55331,18.52914,18.38295,GALAXY,0.01498942,3.85088e-06
19.02291,17.48798,16.7075,16.24808,15.94175,GALAXY,0.09703901,1.133583e-05
19.51395,18.1473,17.41444,17.0509,16.86703,GALAXY,0.1665184,1.178502e-05
19.54002,17.78366,16.99078,16.60624,16.22297,GALAXY,0.04807405,1.357506e-05
18.94272,18.61396,18.49296,18.32108,18.33418,QSO,1.518784,0.0002750443
19.0681,17.92702,17.37518,17.01431,16.83504,GALAXY,0.07876801,8.184148e-06
18.59784,17.21675,16.67017,16.34779,16.18033,GALAXY,0.05107574,1.670147e-05
19.46331,17.88268,17.13959,16.72799,16.47041,GALAXY,0.06821323,2.872581e-05
18.69796,17.6792,17.30709,16.96361,16.81983,GALAXY,0.05267228,6.304566e-06
16.77827,15.17519,14.44338,14.07233,13.80714,GALAXY,0.01492604,9.244051e-06
19.31785,17.41612,16.54152,16.11682,15.78019,GALAXY,0.05135201,1.326362e-05
18.298,16.38823,15.53881,15.13728,14.82708,GALAXY,0.05301376,1.08583e-05
19.33589,18.05207,17.57571,17.24171,17.14712,GALAXY,0.09624144,6.866633e-06
19.58912,19.42564,19.45053,19.18017,19.22199,QSO,1.80403,0.0003971513
18.69206,18.47127,18.37211,18.23179,18.22337,QSO,1.479726,0.0003302945
19.30933,17.44312,16.52381,16.08361,15.78965,GALAXY,0.09683526,1.403217e-05
18.85013,17.43768,16.90765,16.58042,16.77801,GALAXY,0.04750062,2.453343e-05
17.4496,16.20225,15.59741,15.23689,15.0272,GALAXY,0.052623,9.114759e-06
19.36699,18.23838,17.75076,17.41424,17.21542,GALAXY,0.09818915,6.658089e-06
19.48416,17.40382,16.41293,15.96141,15.6038,GALAXY,0.1192357,1.811114e-05
19.5358,17.55437,16.67648,16.24689,15.92784,GALAXY,0.05622229,9.972279e-06
19.34334,18.18768,17.63357,17.25256,17.05567,GALAXY,0.1104751,8.839883e-06
19.2577,17.46293,16.53785,16.04645,15.69181,GALAXY,0.101123,1.104007e-05
19.58511,18.25713,17.41135,16.9474,16.66902,GALAXY,0.1488285,9.55101e-06
19.38861,17.83481,16.86154,16.30338,15.93096,GALAXY,0.1500567,9.862732e-06
18.93441,17.82264,17.35561,17.02884,16.87204,GALAXY,0.04003107,8.271158e-06
19.0759,17.80419,17.32721,17.01904,16.85455,GALAXY,0.02370998,7.771816e-06
19.29811,17.31316,16.29147,15.85186,15.49177,GALAXY,0.1089802,1.34539e-05
18.85922,17.76786,17.30116,17.04362,16.85299,GALAXY,0.01944335,5.095806e-06
19.43579,18.21736,17.69296,17.34575,17.17563,GALAXY,0.06437368,7.404398e-06
19.01385,18.66948,18.45963,18.45004,18.20074,QSO,0.8456263,9.267979e-05
19.37421,17.75927,17.10021,16.72301,16.43293,GALAXY,0.1080755,1.063334e-05
19.5701,17.59418,16.5182,16.09089,15.74755,GALAXY,0.1084802,1.408471e-05
19.56782,17.62583,16.68546,16.23437,15.89851,GALAXY,0.06392676,1.084467e-05
18.20918,17.60183,17.59117,17.55909,17.35899,QSO,2.388914,0.0001240127
19.13184,17.62306,16.85085,16.49909,16.19764,GALAXY,0.1125612,2.833181e-05
18.09979,16.88342,16.35764,16.01888,15.76828,GALAXY,0.04580462,6.686047e-06
19.32613,18.00134,17.29781,16.91186,16.67639,GALAXY,0.1069799,2.124468e-05
19.44815,19.21222,19.21071,19.03353,18.99129,QSO,1.60341,0.0008777246
19.36009,18.12569,17.57618,17.24737,17.02839,GALAXY,0.09334368,8.104009e-06
17.04053,15.45086,14.65054,14.25555,13.96553,GALAXY,0.04548622,1.826456e-05
19.33359,19.17826,19.191,19.00251,19.17125,QSO,1.617863,0.0006686446
18.60522,17.32753,16.67399,16.2864,16.06774,GALAXY,0.08795559,8.184556e-06
19.43401,18.36526,17.77561,17.4226,17.24733,GALAXY,0.1401911,7.40832e-06
19.46891,18.11261,17.39767,16.99893,16.75811,GALAXY,0.1083151,1.993164e-05
17.68043,15.9035,15.13346,14.75686,14.47435,GALAXY,0.02055427,9.839589e-06
19.06855,17.64619,16.7942,16.34488,16.03851,GALAXY,0.1493668,1.69689e-05
18.79982,17.52314,17.04401,16.75353,16.65327,GALAXY,0.05685003,9.695087e-06
19.19114,17.78559,16.88937,16.38501,16.05321,GALAXY,0.1488105,1.715829e-05
17.94424,17.02129,16.70766,16.4103,16.29897,GALAXY,0.06745363,5.163918e-06
19.08752,17.86193,17.29719,16.96013,16.7266,GALAXY,0.1063843,1.312153e-05
17.8499,16.569,16.0385,15.75119,15.5302,GALAXY,0.04147648,1.596081e-05
19.1876,19.08382,19.06984,18.88161,18.66249,QSO,2.037907,0.0004815001
19.45923,19.22707,19.2483,19.00701,19.0864,QSO,1.718802,0.001063401
19.55676,17.76023,16.9257,16.55017,16.25916,GALAXY,0.0549625,2.123469e-05
19.51528,18.33961,17.72291,17.36948,17.21327,GALAXY,0.1548356,1.542801e-05
18.86775,18.81983,18.84583,18.58964,18.62015,QSO,1.760093,0.0002502244
19.06369,17.85531,17.42494,17.1875,17.06235,GALAXY,0.03145468,1.241365e-05
19.52298,18.30113,17.51197,17.0815,16.83807,GALAXY,0.1977186,1.896649e-05
17.67554,16.07718,15.3497,14.97483,14.69118,GALAXY,0.03956446,1.746501e-05
19.21766,19.19478,19.15336,18.8833,18.8841,QSO,1.863536,0.0003140922
19.09569,17.87033,17.27766,16.93312,16.73018,GALAXY,0.07764713,1.13842e-05
19.36036,18.5598,17.6587,17.16482,16.85788,GALAXY,0.1684034,2.564881e-05
17.38354,17.04477,16.85831,16.72707,16.74122,QSO,1.548854,0.0003381117
17.52306,17.54733,17.40121,17.15903,17.17483,QSO,0.2368957,2.777221e-05
19.19905,17.38813,16.54068,16.15264,15.85541,GALAXY,0.05532571,1.354689e-05
17.57127,16.00612,15.40314,15.17074,15.06889,GALAXY,0.004769952,6.419354e-05
18.92879,18.69492,18.63232,18.40029,18.40771,QSO,1.64472,0.0003389664
17.8132,16.45564,15.88149,15.55932,15.34493,GALAXY,0.05224801,1.322896e-05
18.8409,18.56538,18.31694,18.13415,18.22391,QSO,1.499877,0.0002444931
18.79405,18.19785,17.50277,17.07306,17.12768,QSO,1.731733,0.0001035451
18.74153,17.86956,17.48191,17.35306,17.40855,GALAXY,0.009270076,1.565721e-05
19.4711,18.21993,17.68827,17.33153,17.13999,GALAXY,0.08255594,8.238029e-06
18.91776,17.05069,16.20029,15.81238,15.50284,GALAXY,0.06493945,1.332922e-05
17.69359,17.69753,17.26915,17.29996,17.37117,QSO,1.267335,0.000120144
19.35064,17.80862,17.1223,16.69476,16.43125,GALAXY,0.06436077,7.608457e-06
19.48702,17.47317,16.52835,16.10647,15.786,GALAXY,0.08940587,1.8293e-05
19.51758,18.0537,17.291,16.85261,16.56815,GALAXY,0.1104191,8.172533e-06
19.2396,18.6368,18.42923,18.13146,18.10867,GALAXY,0.1082165,5.929921e-06
19.43843,18.51177,18.36409,18.22322,18.17913,QSO,2.82361,0.0004402054
18.73318,17.69706,17.13969,16.83247,16.6765,GALAXY,0.1394261,6.75162e-06
18.19621,17.06002,16.60519,16.33638,16.1932,GALAXY,0.04567268,9.030321e-06
19.39129,19.22359,18.85625,18.91074,18.44729,GALAXY,0.3246655,1.392345e-05
17.67974,15.76752,14.93864,14.5427,14.2509,GALAXY,0.03616836,7.478513e-06
19.14847,17.86334,17.16899,16.8082,16.57978,GALAXY,0.138044,1.500217e-05
19.26965,18.14595,17.47081,17.07529,16.8068,GALAXY,0.1417055,1.022737e-05
19.56256,17.90789,17.12179,16.6475,16.32258,GALAXY,0.06865503,1.052639e-05
17.55666,16.35997,15.70039,15.30045,15.05624,GALAXY,0.1259063,9.90402e-06
18.77437,17.77324,17.27116,16.91809,16.74229,GALAXY,0.1398854,5.903042e-06
18.54337,17.45452,17.00995,16.67009,16.52493,GALAXY,0.068354,4.750299e-06
18.99422,17.91545,17.47999,17.228,17.10855,GALAXY,0.08464112,8.435068e-06
19.46296,18.08291,17.42159,17.02367,16.77971,GALAXY,0.105302,7.573801e-06
18.72005,17.59578,17.11516,16.78721,16.59111,GALAXY,0.03859601,6.431056e-06
18.94448,17.95113,17.6295,17.40076,17.24127,GALAXY,0.03509783,5.138525e-06
19.21429,19.05308,18.7793,18.60137,18.47803,QSO,1.368267,0.0002010692
19.27445,17.39458,16.4325,15.9972,15.67663,GALAXY,0.108723,1.836694e-05
19.36217,18.15849,17.37462,16.97594,16.73158,GALAXY,0.141012,1.356789e-05
18.35502,17.10828,16.47635,16.0993,15.82743,GALAXY,0.03770662,7.640486e-06
19.02172,18.39016,17.60602,17.16391,16.98765,GALAXY,0.2262939,9.650683e-06
19.31535,17.97326,17.1188,16.65925,16.39503,GALAXY,0.1775838,2.036911e-05
18.99825,18.97355,18.95777,18.71084,18.39713,QSO,2.046165,0.0002733129
19.32901,18.1356,17.62186,17.25545,17.09649,GALAXY,0.08337975,6.157283e-06
19.50961,19.42497,19.47531,19.2255,19.26067,QSO,1.78628,0.0005458281
19.39798,17.70861,16.91978,16.57864,16.33388,GALAXY,0.1250917,1.556141e-05
19.17075,17.09085,16.10128,15.63114,15.29096,GALAXY,0.1092049,2.040473e-05
19.4758,17.45448,16.44876,15.92536,15.57364,GALAXY,0.108449,1.806056e-05
17.92385,16.08472,15.22845,14.75845,14.41977,GALAXY,0.0546642,1.111099e-05
19.42855,19.2123,19.20412,18.93345,19.0541,QSO,1.585019,0.000394151
17.96404,16.53429,15.95998,15.62401,15.41742,GALAXY,0.05444224,8.909734e-06
19.20375,19.30317,19.22501,18.57635,19.16998,GALAXY,0.05481358,7.9295e-06
18.97974,17.92349,17.53193,17.17209,17.02176,GALAXY,0.0505243,1.062563e-05
18.6518,17.45405,16.81376,16.47067,16.24386,GALAXY,0.1251786,9.889527e-06
17.97453,16.26854,15.52922,15.17723,14.90977,GALAXY,0.04939375,1.24355e-05
17.87436,16.68245,16.12774,15.72101,15.50909,GALAXY,0.09339962,3.844582e-06
17.99969,17.80981,17.70645,17.67231,17.46707,QSO,2.113724,0.0004905568
19.59437,18.26505,17.28819,16.81458,16.50956,GALAXY,0.186805,3.655699e-05
17.85211,17.79692,17.82291,17.72334,17.69006,QSO,1.88124,0.000396523
16.92938,15.99571,15.7326,15.60235,15.54773,GALAXY,0.007645616,7.265482e-06
19.55122,18.46473,17.68932,17.28478,17.0204,GALAXY,0.1829269,1.334986e-05
19.36108,18.09859,17.38946,16.97871,16.74299,GALAXY,0.1397954,9.626728e-06
17.45935,16.10002,15.66518,15.42602,15.27921,GALAXY,0.0211776,7.805283e-06
18.91618,16.93374,16.20109,15.79124,15.51458,GALAXY,0.06645132,2.335065e-05
19.33507,19.4461,19.15554,19.063,19.321,QSO,1.237026,0.0004172118
18.81318,17.74193,17.24234,16.88797,16.72201,GALAXY,0.06668774,7.910298e-06
18.73318,16.82504,15.94052,15.51597,15.17847,GALAXY,0.05067169,2.075409e-05
19.00156,17.95993,17.60856,17.33416,17.19238,GALAXY,0.05798161,5.795303e-06
19.25493,18.89668,18.71415,18.42635,18.33701,QSO,1.939312,0.0001860863
17.54874,16.31529,15.74654,15.39164,15.17466,GALAXY,0.05662529,1.022002e-05
17.70274,16.63842,16.20246,15.87984,15.73211,GALAXY,0.0566119,7.513488e-06
18.6191,17.50593,17.05125,16.77092,16.59907,GALAXY,0.04345246,1.114708e-05
18.38311,17.31995,16.9122,16.60956,16.49372,GALAXY,0.07013182,8.665423e-06
18.92431,17.7198,17.28776,16.93777,16.79744,GALAXY,0.06992404,5.83028e-06
18.85292,17.43532,17.0325,16.67461,16.54423,GALAXY,0.07012065,5.789242e-06
19.08787,17.67226,16.90257,16.50049,16.25373,GALAXY,0.151897,9.719343e-06
16.34066,15.44935,15.30469,15.20953,15.30849,GALAXY,0.001780254,8.76363e-06
19.35254,18.88018,18.14445,17.85239,17.42879,QSO,0.3265221,3.19448e-05
18.97266,19.37907,19.93513,20.29332,20.49119,GALAXY,0.2553097,3.029202
19.56113,18.014,17.01771,16.592,16.30055,GALAXY,0.1518832,1.008034e-05
19.49055,19.4181,19.13492,19.23119,19.35443,QSO,1.11818,0.0003281037
19.25364,17.56028,16.60429,16.18225,15.85526,GALAXY,0.1095955,2.327269e-05
17.88632,16.76563,16.25516,15.9551,15.76403,GALAXY,0.05217674,8.382126e-06
18.57921,17.47481,17.09786,16.84041,16.80683,GALAXY,0.06707053,6.930689e-06
19.07812,17.60644,16.74276,16.31829,15.97176,GALAXY,0.1219605,2.409845e-05
19.03049,17.24273,16.67846,16.34363,16.09253,GALAXY,0.03897842,1.038914e-05
18.75111,17.38172,16.75013,16.39239,16.15793,GALAXY,0.03513826,8.972166e-06
18.19401,16.89077,16.32015,15.98723,15.80751,GALAXY,0.03571467,9.999698e-06
18.88355,17.70439,17.06852,16.65187,16.41807,GALAXY,0.1208706,7.948697e-06
19.213,17.54983,16.64391,16.22679,15.91131,GALAXY,0.1204366,2.296508e-05
19.21979,18.06932,17.2439,16.82232,16.57994,GALAXY,0.1838471,1.117628e-05
19.59307,17.71846,16.8065,16.38811,16.05349,GALAXY,0.08162542,2.118252e-05
19.32017,18.17313,17.5676,17.17792,16.96492,GALAXY,0.1203408,1.068578e-05
18.64412,17.73,17.54087,17.40378,17.37245,GALAXY,0.03238253,5.622337e-06
18.41138,17.32696,16.96984,16.72706,16.56966,GALAXY,0.03840299,7.514817e-06
17.73155,16.71631,16.39123,16.1936,16.02221,GALAXY,0.03232697,7.154264e-06
17.89919,16.27476,15.3901,14.9452,14.60291,GALAXY,0.1101695,2.002888e-05
19.27884,17.96255,17.2816,16.90829,16.57666,GALAXY,0.1194875,2.266415e-05
18.00964,16.09363,15.23942,14.82024,14.47691,GALAXY,0.03662403,1.011038e-05
19.1928,18.67058,18.33714,18.27474,18.11212,QSO,0.9382482,0.0003904898
17.39858,15.46158,14.61617,14.21388,13.89333,GALAXY,0.03376147,9.626309e-06
18.12962,16.27794,15.44214,15.04197,14.73192,GALAXY,0.03444653,1.209071e-05
17.59529,15.61998,14.7181,14.26561,13.9007,GALAXY,0.03720494,1.001098e-05
17.96996,16.02234,15.1671,14.75822,14.4357,GALAXY,0.03566007,1.006023e-05
17.6263,15.72647,14.88546,14.5269,14.24077,GALAXY,0.03849674,9.95983e-06
18.53852,16.78701,15.98625,15.59396,15.34396,GALAXY,0.03305711,2.184837e-05
17.65205,15.78623,14.91876,14.49494,14.14714,GALAXY,0.03593134,1.110415e-05
18.62948,16.95042,16.19426,15.83554,15.55446,GALAXY,0.03265165,1.667987e-05
18.80509,16.9641,16.15312,15.77166,15.4628,GALAXY,0.03568494,1.357404e-05
19.16001,17.82646,17.31161,17.01835,16.77752,GALAXY,0.0375756,9.068988e-06
18.18318,16.33755,15.50718,15.1139,14.78654,GALAXY,0.034656,1.119166e-05
17.60299,17.08413,16.88729,16.7482,16.48546,QSO,0.4195474,1.832763e-05
18.25219,18.0325,18.09028,17.97402,17.96899,QSO,0.685205,9.858359e-05
18.23749,17.40752,17.14128,16.92906,16.84844,GALAXY,0.04632908,5.31898e-06
17.10148,15.71405,14.97211,14.56981,14.26646,GALAXY,0.03640473,1.007588e-05
18.17284,16.94185,16.56897,16.32607,16.18502,GALAXY,0.0340248,7.778313e-06
16.93895,15.43551,14.76279,14.37177,14.08331,GALAXY,0.03407081,1.161316e-05
16.96246,15.85709,15.43712,15.16847,14.99994,GALAXY,0.03536322,1.010671e-05
18.99333,17.87298,17.54498,17.25552,17.15758,GALAXY,0.06798935,6.953625e-06
19.52984,17.56675,16.4604,16.00044,15.62424,GALAXY,0.1506637,2.854434e-05
19.4721,18.13274,17.36454,16.92344,16.60032,GALAXY,0.1503436,1.037726e-05
19.01735,16.98747,15.96965,15.51142,15.14492,GALAXY,0.098717,1.753521e-05
17.2441,15.76507,14.99895,14.57428,14.24982,GALAXY,0.03424099,5.722563e-06
19.03926,17.75985,17.29794,17.07483,17.34286,GALAXY,0.03486361,1.660883e-05
19.1342,19.02193,18.89741,18.66133,18.52642,QSO,1.931253,0.0003041913
18.56921,17.38891,16.83675,16.49365,16.24921,GALAXY,0.03546544,7.226476e-06
19.57501,18.1306,17.37677,16.94201,16.66191,GALAXY,0.1198508,1.510044e-05
19.01559,17.96297,17.64364,17.28105,17.25162,GALAXY,0.05181001,1.804922e-05
16.54997,15.17429,14.61514,14.29213,14.06663,GALAXY,0.03445529,8.708597e-06
19.06851,17.7423,17.23241,16.89429,16.69391,GALAXY,0.07168859,1.422357e-05
18.64047,17.26763,16.64533,16.30216,16.05162,GALAXY,0.06825463,1.555102e-05
17.7418,17.6473,17.31486,16.92311,16.95569,QSO,0.1864111,1.43041e-05
19.31597,17.65703,16.82468,16.42319,16.11408,GALAXY,0.1024586,1.77795e-05
19.5644,19.39373,19.10871,19.14099,19.19536,QSO,1.231051,0.0002379016
19.4532,18.02322,17.28806,16.82569,16.48952,GALAXY,0.07069884,8.093252e-06
18.77601,17.86174,17.5192,17.21864,17.12769,GALAXY,0.07617761,6.237421e-06
19.1875,17.41781,16.56211,16.16248,15.84594,GALAXY,0.07052022,2.284655e-05
18.4825,18.43903,18.21192,18.20617,17.4953,QSO,0.2974308,3.857111e-05
18.87806,17.13966,16.37779,16.03938,15.7672,GALAXY,0.1170228,1.630486e-05
19.2318,18.94925,18.81883,18.55758,18.1786,QSO,0.3982615,2.642736e-05
18.38756,16.81058,16.05833,15.60235,15.29633,GALAXY,0.09625543,8.353201e-06
17.71298,17.11068,17.03835,16.74957,16.83723,GALAXY,0.09592723,9.027208e-06
19.18424,17.9569,17.46856,17.17461,16.93311,GALAXY,0.08087283,1.111486e-05
19.41357,18.64216,18.37724,18.0851,18.11367,GALAXY,0.1210145,5.36469e-06
16.3742,16.16296,16.34256,16.2597,16.39381,QSO,0.5546232,5.110708e-05
19.25219,19.18216,19.08524,18.8352,18.65582,QSO,2.031811,0.0002676134
19.37243,19.69417,19.24549,18.91362,18.84664,QSO,1.896655,0.0002094106
18.55848,17.31196,16.8419,16.5081,16.351,GALAXY,0.06717755,4.8665e-06
19.59438,19.03785,18.2371,17.78964,17.51312,QSO,0.2274471,5.187627e-05
19.50739,19.24694,19.03742,18.67155,18.48096,QSO,1.862067,0.0003121276
17.48557,15.72328,14.97036,14.60337,14.30046,GALAXY,0.02239759,8.45317e-06
17.6923,16.56181,16.27414,16.08488,15.91054,GALAXY,0.03850347,6.252865e-06
18.9819,17.60466,17.01701,16.67006,16.38503,GALAXY,0.05837061,1.326751e-05
18.74433,17.81243,17.52992,17.31865,17.13316,GALAXY,0.06729621,6.411112e-06
18.78001,17.15257,16.4007,15.99305,15.67265,GALAXY,0.04714013,8.946857e-06
